user_id	item_id	time
21229	4620	1292889600
21571	6608	1292889600
22177	2753	1292889600
87	2009	1292976000
1713	6435	1292976000
5061	4175	1292976000
5061	5289	1292976000
5523	1968	1292976000
5737	2061	1292976000
9892	5674	1292976000
11758	2459	1292976000
12572	5523	1292976000
12723	3386	1292976000
13376	3081	1292976000
14272	869	1292976000
14781	370	1292976000
16727	6677	1292976000
19193	6435	1292976000
20666	6548	1292976000
21822	6433	1292976000
22254	6433	1292976000
5741	2377	1293062400
5741	2453	1293062400
6044	358	1293062400
6044	1248	1293062400
6044	2591	1293062400
6670	3010	1293062400
12572	4460	1293062400
13752	4249	1293062400
14080	6434	1293062400
16978	6371	1293062400
17347	2460	1293062400
17429	6870	1293062400
17777	300	1293062400
19068	6870	1293062400
19688	921	1293062400
20265	4132	1293062400
21815	6435	1293062400
1642	2012	1293148800
2219	4631	1293148800
2258	3735	1293148800
6003	5394	1293148800
6467	17	1293148800
7869	6548	1293148800
8291	100	1293148800
8311	209	1293148800
16735	5820	1293148800
18744	3122	1293148800
18840	293	1293148800
18840	731	1293148800
431	3390	1293235200
431	4810	1293235200
3001	6433	1293235200
4450	791	1293235200
5376	2061	1293235200
11071	4481	1293235200
16491	6021	1293235200
16879	4856	1293235200
17833	4166	1293235200
1223	4868	1293321600
1395	3446	1293321600
2063	5188	1293321600
2071	6433	1293321600
5407	4631	1293321600
5591	800	1293321600
5842	5542	1293321600
5963	5691	1293321600
5963	5926	1293321600
5963	6151	1293321600
6261	654	1293321600
7157	4158	1293321600
8160	4759	1293321600
8160	5188	1293321600
9114	787	1293321600
9114	1424	1293321600
11005	261	1293321600
11005	1068	1293321600
11064	5344	1293321600
11322	4430	1293321600
12092	3833	1293321600
12092	4889	1293321600
12092	5692	1293321600
15713	5431	1293321600
16458	2157	1293321600
17931	5942	1293321600
18558	2773	1293321600
19392	6435	1293321600
20861	6435	1293321600
21628	688	1293321600
97	6435	1293408000
197	6433	1293408000
410	6026	1293408000
410	6028	1293408000
994	2028	1293408000
5956	6870	1293408000
6670	4289	1293408000
7233	6435	1293408000
8773	4676	1293408000
11129	6870	1293408000
12581	1444	1293408000
13049	4399	1293408000
16747	5510	1293408000
19075	5025	1293408000
22160	2077	1293408000
110	5343	1293494400
994	6192	1293494400
4463	5415	1293494400
8773	3394	1293494400
11762	533	1293494400
12723	4424	1293494400
14951	1307	1293494400
15591	5060	1293494400
16387	3122	1293494400
16458	1258	1293494400
16458	1263	1293494400
16458	2745	1293494400
16458	3330	1293494400
16777	5745	1293494400
18002	331	1293494400
3905	576	1293580800
4074	40	1293580800
4693	1976	1293580800
7291	1162	1293580800
7291	4676	1293580800
8664	2622	1293580800
13655	5944	1293580800
13752	606	1293580800
13752	3632	1293580800
16634	5755	1293580800
16634	5829	1293580800
16642	4121	1293580800
20806	3495	1293580800
21966	1100	1293580800
22265	735	1293580800
1028	5777	1293667200
1097	4219	1293667200
1513	4929	1293667200
1513	4931	1293667200
1513	5307	1293667200
2105	6297	1293667200
5189	5416	1293667200
5407	166	1293667200
5420	2350	1293667200
6042	3688	1293667200
7649	6097	1293667200
8180	5870	1293667200
11311	3879	1293667200
11595	4230	1293667200
12658	3464	1293667200
14738	6324	1293667200
15139	6870	1293667200
15415	6050	1293667200
16093	5392	1293667200
110	2720	1293753600
687	832	1293753600
2089	6433	1293753600
2240	3106	1293753600
2306	1681	1293753600
3036	3098	1293753600
4492	208	1293753600
4492	839	1293753600
4492	1862	1293753600
4492	3101	1293753600
8180	4519	1293753600
8622	6433	1293753600
8691	3251	1293753600
9410	5440	1293753600
15133	3085	1293753600
550	6151	1293840000
3181	6435	1293840000
9281	4024	1293840000
9830	2038	1293840000
9830	7130	1293840000
16420	6310	1293840000
16777	4499	1293840000
18229	6435	1293840000
18404	5160	1293840000
20494	447	1293840000
550	3841	1293926400
3546	4619	1293926400
5612	5567	1293926400
5890	4720	1293926400
7174	771	1293926400
7174	5692	1293926400
8219	7	1293926400
8612	5143	1293926400
9943	1339	1293926400
10416	1307	1293926400
10575	845	1293926400
11064	2063	1293926400
12572	456	1293926400
13430	1644	1293926400
13710	1307	1293926400
13752	6037	1293926400
15027	2264	1293926400
21313	2383	1293926400
5259	1613	1294012800
5790	6433	1294012800
6779	768	1294012800
6779	5692	1294012800
8595	4388	1294012800
13060	76	1294012800
13820	128	1294012800
13820	1263	1294012800
15222	800	1294012800
16602	2078	1294012800
18774	202	1294012800
18774	718	1294012800
19682	1394	1294012800
21428	4847	1294012800
21571	40	1294012800
2101	586	1294099200
2738	5060	1294099200
2782	6870	1294099200
2928	1132	1294099200
2928	1234	1294099200
3612	4632	1294099200
5774	1958	1294099200
6545	3774	1294099200
9030	1294	1294099200
11064	6548	1294099200
11162	682	1294099200
11162	2936	1294099200
11264	6433	1294099200
12796	10509	1294099200
13307	2037	1294099200
13307	2038	1294099200
13307	5352	1294099200
13307	6063	1294099200
14443	40	1294099200
14582	10510	1294099200
18022	2077	1294099200
18207	1190	1294099200
19839	4575	1294099200
19849	5358	1294099200
914	498	1294185600
2738	6870	1294185600
5022	5060	1294185600
5762	2507	1294185600
5931	6302	1294185600
11938	2325	1294185600
11938	3276	1294185600
15027	2770	1294185600
21835	2713	1294185600
2456	1345	1294272000
4167	404	1294272000
4167	1286	1294272000
4263	1404	1294272000
4693	4199	1294272000
4827	4806	1294272000
5140	315	1294272000
5297	963	1294272000
5891	6433	1294272000
13787	5799	1294272000
13951	2292	1294272000
14769	3879	1294272000
15419	216	1294272000
15419	2910	1294272000
15833	4041	1294272000
17692	2374	1294272000
18707	6870	1294272000
18774	1134	1294272000
19046	222	1294272000
20043	2567	1294272000
20882	664	1294272000
850	5511	1294358400
1841	2360	1294358400
2347	3846	1294358400
2832	2748	1294358400
3210	472	1294358400
3550	6020	1294358400
5407	6209	1294358400
8624	3600	1294358400
12023	3222	1294358400
14245	3885	1294358400
14932	2001	1294358400
15384	841	1294358400
18506	2894	1294358400
19046	44	1294358400
19046	3768	1294358400
19295	291	1294358400
21781	2149	1294358400
21781	5362	1294358400
22126	2244	1294358400
1028	6727	1294444800
2678	209	1294444800
2678	6393	1294444800
8371	1130	1294444800
9793	6868	1294444800
15256	2856	1294444800
15713	4249	1294444800
15713	5492	1294444800
16280	4388	1294444800
16777	3467	1294444800
16777	5148	1294444800
17031	6548	1294444800
17977	861	1294444800
18801	5826	1294444800
19128	4075	1294444800
19229	2866	1294444800
20328	1027	1294444800
20508	5826	1294444800
20711	5768	1294444800
22126	4063	1294444800
144	5056	1294531200
6376	3775	1294531200
6376	5991	1294531200
7260	3635	1294531200
8447	2770	1294531200
9561	999	1294531200
10945	4946	1294531200
11778	3953	1294531200
12985	343	1294531200
13639	2735	1294531200
14065	5416	1294531200
14477	1613	1294531200
16832	4094	1294531200
16832	5141	1294531200
16832	6026	1294531200
18161	456	1294531200
18595	2972	1294531200
19002	2811	1294531200
19136	4902	1294531200
19295	3845	1294531200
20508	1519	1294531200
1677	3771	1294617600
1677	6206	1294617600
2949	2501	1294617600
4441	5061	1294617600
5296	5825	1294617600
5833	5770	1294617600
6003	4023	1294617600
12881	1937	1294617600
12986	664	1294617600
12986	5133	1294617600
12986	5175	1294617600
14069	1641	1294617600
15849	2183	1294617600
16616	1402	1294617600
16616	7919	1294617600
16777	5274	1294617600
19139	3394	1294617600
20512	4304	1294617600
20512	5191	1294617600
20541	4889	1294617600
22309	801	1294617600
687	2268	1294704000
687	2901	1294704000
837	1761	1294704000
3190	1245	1294704000
4263	5925	1294704000
4948	6036	1294704000
6376	5684	1294704000
7260	3740	1294704000
8034	912	1294704000
9655	1307	1294704000
9804	275	1294704000
12225	6571	1294704000
13194	1631	1294704000
14302	2376	1294704000
14302	2592	1294704000
14302	5566	1294704000
14302	5581	1294704000
14302	5926	1294704000
15222	6656	1294704000
15767	1315	1294704000
18202	5354	1294704000
18662	4846	1294704000
19117	1047	1294704000
21390	461	1294704000
21390	4314	1294704000
21547	895	1294704000
555	6870	1294790400
846	2021	1294790400
1482	5864	1294790400
2104	727	1294790400
2104	4400	1294790400
2104	5178	1294790400
2104	5523	1294790400
7168	336	1294790400
8624	257	1294790400
9187	5127	1294790400
9187	6037	1294790400
9655	2114	1294790400
10170	666	1294790400
13191	3576	1294790400
14302	1840	1294790400
14302	2377	1294790400
14477	325	1294790400
16052	3181	1294790400
16832	3877	1294790400
17722	1260	1294790400
17875	3375	1294790400
19370	5073	1294790400
19370	5789	1294790400
21355	5536	1294790400
22217	3013	1294790400
687	5146	1294876800
920	447	1294876800
1677	2824	1294876800
4000	2009	1294876800
4985	9215	1294876800
7432	6870	1294876800
8924	713	1294876800
8924	3714	1294876800
9187	5307	1294876800
9187	7237	1294876800
11014	2965	1294876800
12005	2126	1294876800
12005	2823	1294876800
12039	1225	1294876800
12039	3589	1294876800
12638	2745	1294876800
13523	4933	1294876800
15222	1008	1294876800
16120	2861	1294876800
20894	6287	1294876800
410	5373	1294963200
890	4286	1294963200
4515	5463	1294963200
8337	2478	1294963200
8337	3039	1294963200
8706	6757	1294963200
13096	444	1294963200
14393	1838	1294963200
19295	2982	1294963200
19295	3774	1294963200
19295	3775	1294963200
20518	6870	1294963200
21314	2770	1294963200
229	2030	1295049600
305	3668	1295049600
316	3222	1295049600
2306	770	1295049600
2724	2075	1295049600
3315	2891	1295049600
4153	5474	1295049600
4218	1454	1295049600
4693	2271	1295049600
4693	4542	1295049600
6464	3808	1295049600
8211	6365	1295049600
8691	734	1295049600
8911	6435	1295049600
10214	5633	1295049600
15661	62	1295049600
15661	3588	1295049600
15767	5833	1295049600
16735	561	1295049600
21571	1681	1295049600
21571	6661	1295049600
21729	2843	1295049600
21827	2770	1295049600
22073	447	1295049600
22238	1307	1295049600
339	3710	1295136000
5809	2313	1295136000
5809	3634	1295136000
7392	687	1295136000
8264	4209	1295136000
9759	5326	1295136000
12268	3734	1295136000
12268	5133	1295136000
13113	5528	1295136000
15200	2349	1295136000
16894	3645	1295136000
16894	3701	1295136000
18531	1282	1295136000
21770	1902	1295136000
900	4048	1295222400
1255	2070	1295222400
2141	6870	1295222400
4248	3488	1295222400
4693	3682	1295222400
5332	4939	1295222400
5407	3341	1295222400
6670	4019	1295222400
6670	5061	1295222400
11992	2722	1295222400
12254	6870	1295222400
13113	258	1295222400
15067	2336	1295222400
16945	930	1295222400
19292	5528	1295222400
20538	4119	1295222400
21645	6433	1295222400
793	6870	1295308800
1387	6434	1295308800
4125	5792	1295308800
4693	203	1295308800
6914	2684	1295308800
8291	491	1295308800
8325	1069	1295308800
10573	5416	1295308800
11464	3767	1295308800
13113	4303	1295308800
14767	6061	1295308800
15222	2450	1295308800
16146	6757	1295308800
19295	5150	1295308800
20055	4465	1295308800
20494	2829	1295308800
21461	6548	1295308800
22137	6431	1295308800
1082	3055	1295395200
3856	1921	1295395200
4473	6727	1295395200
4539	907	1295395200
9573	4578	1295395200
10943	5804	1295395200
11734	370	1295395200
12945	6435	1295395200
15569	5345	1295395200
16683	6433	1295395200
16946	323	1295395200
17789	3734	1295395200
17789	5061	1295395200
17789	5062	1295395200
17855	6435	1295395200
19189	6870	1295395200
19214	6433	1295395200
19445	6078	1295395200
20651	5921	1295395200
20651	6251	1295395200
1983	6435	1295481600
1984	5563	1295481600
2050	6433	1295481600
5664	6113	1295481600
6802	2745	1295481600
6802	5155	1295481600
7462	6870	1295481600
7539	5257	1295481600
7539	6741	1295481600
7809	6870	1295481600
7944	861	1295481600
8120	6435	1295481600
8885	5162	1295481600
9585	6435	1295481600
10335	4886	1295481600
10335	4952	1295481600
10335	6552	1295481600
11491	6548	1295481600
12151	6433	1295481600
12175	5312	1295481600
12484	5203	1295481600
12654	185	1295481600
12959	6433	1295481600
12959	6870	1295481600
13156	1706	1295481600
13430	3801	1295481600
14594	3640	1295481600
16990	6433	1295481600
20013	1041	1295481600
20099	6548	1295481600
20519	6947	1295481600
21428	1699	1295481600
657	4650	1295568000
1416	6302	1295568000
2247	5896	1295568000
2341	5820	1295568000
6392	936	1295568000
6409	652	1295568000
6711	5565	1295568000
9593	3939	1295568000
10993	6503	1295568000
12328	40	1295568000
12328	3662	1295568000
12767	5511	1295568000
13901	3248	1295568000
14296	30	1295568000
15362	3329	1295568000
16039	4857	1295568000
21368	997	1295568000
21551	5434	1295568000
254	5416	1295654400
1337	466	1295654400
1692	6402	1295654400
4235	5074	1295654400
4503	4526	1295654400
4972	6548	1295654400
5286	4040	1295654400
7173	7312	1295654400
11064	6184	1295654400
11417	865	1295654400
11774	6435	1295654400
13333	553	1295654400
13333	3614	1295654400
13333	4031	1295654400
13333	4408	1295654400
13333	4472	1295654400
15222	791	1295654400
15727	1258	1295654400
16280	2866	1295654400
16280	3008	1295654400
16690	3837	1295654400
2724	1227	1295740800
3816	2215	1295740800
6255	7312	1295740800
11404	2182	1295740800
12576	5098	1295740800
12576	7130	1295740800
13035	5167	1295740800
13354	2821	1295740800
15188	6433	1295740800
16110	3787	1295740800
18440	5372	1295740800
1675	6315	1295827200
2909	6744	1295827200
3447	2781	1295827200
3500	6243	1295827200
3529	2356	1295827200
5366	6433	1295827200
6873	3767	1295827200
8153	733	1295827200
8650	1630	1295827200
9487	4185	1295827200
12252	1603	1295827200
13655	6010	1295827200
13689	1567	1295827200
16110	134	1295827200
16110	2896	1295827200
16110	3973	1295827200
17789	3776	1295827200
17789	3779	1295827200
18408	3409	1295827200
19272	1157	1295827200
19779	6727	1295827200
19807	4465	1295827200
1114	5908	1295913600
1226	6727	1295913600
3816	4599	1295913600
7889	507	1295913600
9080	3376	1295913600
10054	5663	1295913600
13689	2868	1295913600
15501	6870	1295913600
15569	5040	1295913600
15695	720	1295913600
15868	4579	1295913600
16139	438	1295913600
16139	1585	1295913600
16139	2299	1295913600
17700	5182	1295913600
240	2044	1296000000
1114	7	1296000000
1518	6727	1296000000
4883	6870	1296000000
7539	4506	1296000000
7889	2673	1296000000
9077	4919	1296000000
11893	576	1296000000
11902	1987	1296000000
12827	6727	1296000000
13593	2476	1296000000
13769	2912	1296000000
15020	5040	1296000000
16690	312	1296000000
18169	2259	1296000000
19171	6393	1296000000
20591	4963	1296000000
379	6563	1296086400
587	507	1296086400
1373	6727	1296086400
2901	1426	1296086400
5653	3462	1296086400
5878	6727	1296086400
6642	727	1296086400
7003	6435	1296086400
9104	6433	1296086400
9181	6870	1296086400
9588	5692	1296086400
11017	5175	1296086400
12308	4725	1296086400
13682	2433	1296086400
15133	4003	1296086400
15248	4127	1296086400
15248	6624	1296086400
16301	6870	1296086400
16570	5354	1296086400
16634	1914	1296086400
18825	1323	1296086400
22154	6870	1296086400
1896	6355	1296172800
3099	1248	1296172800
4290	6727	1296172800
4950	6433	1296172800
5242	6727	1296172800
5653	4267	1296172800
8706	485	1296172800
9909	2284	1296172800
10069	3269	1296172800
15868	1083	1296172800
16031	5967	1296172800
17211	177	1296172800
1091	241	1296259200
2264	6495	1296259200
3661	4264	1296259200
4780	2648	1296259200
5038	6224	1296259200
5634	1507	1296259200
8153	4232	1296259200
10716	1027	1296259200
10716	3159	1296259200
14995	6805	1296259200
15516	3222	1296259200
15516	5133	1296259200
15596	2637	1296259200
16031	6203	1296259200
16110	3081	1296259200
16110	5099	1296259200
17412	4350	1296259200
17920	2801	1296259200
17920	3334	1296259200
17994	38	1296259200
17994	130	1296259200
19171	2801	1296259200
21816	2420	1296259200
21816	3118	1296259200
977	4065	1296345600
2724	8873	1296345600
4381	1676	1296345600
4977	1053	1296345600
5890	3675	1296345600
7140	5523	1296345600
8109	3664	1296345600
8109	6451	1296345600
11902	23	1296345600
13279	235	1296345600
13279	2011	1296345600
14065	4149	1296345600
14851	2480	1296345600
15726	1303	1296345600
17946	6095	1296345600
18480	560	1296345600
305	4935	1296432000
3379	6021	1296432000
5945	6727	1296432000
6471	7599	1296432000
8656	43	1296432000
8656	5830	1296432000
9378	4081	1296432000
10052	1189	1296432000
10102	991	1296432000
12092	2441	1296432000
14945	4230	1296432000
17821	3700	1296432000
19750	5188	1296432000
22137	3793	1296432000
4553	6	1296518400
4553	5314	1296518400
4553	5749	1296518400
5518	6727	1296518400
8047	1237	1296518400
8047	1239	1296518400
10630	6727	1296518400
12558	6246	1296518400
12848	2229	1296518400
17381	5127	1296518400
17381	5523	1296518400
17695	4575	1296518400
19328	4963	1296518400
256	6713	1296604800
256	7270	1296604800
256	7271	1296604800
4157	984	1296604800
4157	985	1296604800
4157	5754	1296604800
4354	394	1296604800
14527	6402	1296604800
15627	6464	1296604800
19327	3632	1296604800
876	5416	1296691200
4372	5188	1296691200
5302	2262	1296691200
7531	3625	1296691200
8047	182	1296691200
8330	1406	1296691200
8521	2956	1296691200
9735	6613	1296691200
11992	3963	1296691200
12489	6436	1296691200
13006	4643	1296691200
16002	6398	1296691200
16756	6906	1296691200
20972	3235	1296691200
21424	6798	1296691200
21490	1498	1296691200
491	4268	1296777600
2815	2741	1296777600
2815	3628	1296777600
7321	1313	1296777600
8521	4975	1296777600
9662	496	1296777600
10052	216	1296777600
11135	6727	1296777600
14204	1928	1296777600
15556	3456	1296777600
17526	553	1296777600
19327	7874	1296777600
21183	3553	1296777600
996	6413	1296864000
4507	482	1296864000
4507	771	1296864000
4507	999	1296864000
4634	2638	1296864000
5038	117	1296864000
5704	4474	1296864000
6069	5695	1296864000
6069	5791	1296864000
6069	5793	1296864000
6860	4059	1296864000
12590	4385	1296864000
13724	5672	1296864000
14342	7080	1296864000
15696	4599	1296864000
16771	6727	1296864000
18086	2369	1296864000
18954	3199	1296864000
18954	3390	1296864000
19340	2755	1296864000
20202	3287	1296864000
21097	3412	1296864000
7408	5987	1296950400
7667	6442	1296950400
7793	1372	1296950400
11005	480	1296950400
11064	553	1296950400
11064	3722	1296950400
11228	444	1296950400
11735	5380	1296950400
12364	5927	1296950400
14050	936	1296950400
14050	1126	1296950400
14050	1246	1296950400
14050	3604	1296950400
14975	2321	1296950400
14975	2722	1296950400
17375	3120	1296950400
17391	2883	1296950400
18046	6320	1296950400
18908	5229	1296950400
19690	6727	1296950400
19874	6402	1296950400
19874	6413	1296950400
19874	6784	1296950400
21152	4316	1296950400
21152	4609	1296950400
1254	100	1297036800
1761	6727	1297036800
2264	7058	1297036800
3826	6413	1297036800
4915	5297	1297036800
5762	1765	1297036800
5762	7766	1297036800
7155	2952	1297036800
7720	945	1297036800
8074	345	1297036800
9030	3701	1297036800
10673	567	1297036800
13836	821	1297036800
13908	705	1297036800
13908	5090	1297036800
18951	3099	1297036800
19898	5908	1297036800
110	1240	1297123200
110	6048	1297123200
256	3417	1297123200
1897	1202	1297123200
2491	3964	1297123200
6067	4430	1297123200
7094	1966	1297123200
7155	5815	1297123200
7649	5528	1297123200
10569	1627	1297123200
13404	6727	1297123200
14342	943	1297123200
14342	4309	1297123200
15868	5072	1297123200
18157	8836	1297123200
18207	2256	1297123200
18457	268	1297123200
18870	6454	1297123200
19906	6860	1297123200
20509	1148	1297123200
1513	5312	1297209600
3296	3298	1297209600
3595	6557	1297209600
4657	5551	1297209600
6067	575	1297209600
7023	6292	1297209600
7063	6433	1297209600
8706	1521	1297209600
8706	1539	1297209600
9651	1631	1297209600
9685	220	1297209600
9735	2310	1297209600
14059	328	1297209600
14296	4217	1297209600
16345	507	1297209600
16345	4594	1297209600
16978	3828	1297209600
16978	5646	1297209600
17336	6548	1297209600
17422	6435	1297209600
18825	1515	1297209600
18825	4690	1297209600
19097	215	1297209600
20651	3406	1297209600
1337	836	1297296000
1951	7271	1297296000
2306	6982	1297296000
4827	4310	1297296000
6085	3892	1297296000
6640	925	1297296000
6640	3384	1297296000
6651	650	1297296000
7596	2860	1297296000
9061	1277	1297296000
10573	1665	1297296000
13113	3843	1297296000
14059	4064	1297296000
15793	311	1297296000
15793	1445	1297296000
15793	6259	1297296000
20873	4811	1297296000
21261	6698	1297296000
21424	2244	1297296000
22327	4917	1297296000
456	1307	1297382400
687	8836	1297382400
2491	605	1297382400
3764	2039	1297382400
3764	3315	1297382400
5133	6278	1297382400
5552	5282	1297382400
6532	6727	1297382400
9968	4312	1297382400
10338	6735	1297382400
13568	4132	1297382400
14548	3032	1297382400
15917	5532	1297382400
184	3740	1297468800
184	5246	1297468800
1159	4503	1297468800
1301	6097	1297468800
1337	639	1297468800
1337	2420	1297468800
1523	2175	1297468800
2737	95	1297468800
2737	1162	1297468800
4573	6434	1297468800
5122	498	1297468800
9685	2966	1297468800
14726	390	1297468800
19449	6727	1297468800
20791	4458	1297468800
21812	348	1297468800
2268	4407	1297555200
4263	6565	1297555200
8508	1586	1297555200
8554	6727	1297555200
8777	6938	1297555200
9187	5478	1297555200
11847	5321	1297555200
11893	1446	1297555200
12009	7212	1297555200
12535	1175	1297555200
12535	3200	1297555200
12535	6819	1297555200
14342	2750	1297555200
14431	6727	1297555200
16065	2895	1297555200
16065	5878	1297555200
16400	3430	1297555200
17062	268	1297555200
19125	5116	1297555200
22106	727	1297555200
2306	5051	1297641600
4241	4942	1297641600
8016	4653	1297641600
8664	6727	1297641600
9065	1458	1297641600
9065	2801	1297641600
10279	6727	1297641600
10928	784	1297641600
11336	5730	1297641600
15569	3604	1297641600
15569	5431	1297641600
18377	4768	1297641600
18774	4225	1297641600
22314	3045	1297641600
87	2374	1297728000
4033	6727	1297728000
8706	2823	1297728000
8706	4691	1297728000
8799	6259	1297728000
9592	3485	1297728000
11897	6870	1297728000
15360	4051	1297728000
15443	3668	1297728000
16397	6097	1297728000
16597	1226	1297728000
16774	2681	1297728000
1221	2374	1297814400
5407	4774	1297814400
5762	641	1297814400
6504	5428	1297814400
6905	7446	1297814400
9593	6727	1297814400
9685	2342	1297814400
12252	5762	1297814400
12916	720	1297814400
14393	4465	1297814400
15868	1037	1297814400
17609	5199	1297814400
20505	610	1297814400
20505	1476	1297814400
20505	1748	1297814400
20505	4465	1297814400
20505	5288	1297814400
20505	5825	1297814400
22115	4191	1297814400
110	5528	1297900800
2925	4348	1297900800
6085	306	1297900800
6640	6944	1297900800
9685	4281	1297900800
9685	4770	1297900800
10152	6870	1297900800
10324	5191	1297900800
10927	3499	1297900800
12572	4216	1297900800
12572	6365	1297900800
13710	3625	1297900800
15697	1307	1297900800
16771	2061	1297900800
17976	6434	1297900800
18097	5294	1297900800
18399	4890	1297900800
2377	1404	1297987200
2377	1823	1297987200
2377	1991	1297987200
2377	3709	1297987200
2377	3914	1297987200
2377	4018	1297987200
2795	1066	1297987200
3045	466	1297987200
3844	2766	1297987200
7649	3002	1297987200
7851	2055	1297987200
8349	530	1297987200
8706	130	1297987200
9426	6295	1297987200
9503	773	1297987200
9816	4489	1297987200
11136	6433	1297987200
11179	1880	1297987200
11179	5944	1297987200
11179	6335	1297987200
11179	6636	1297987200
11179	6920	1297987200
16978	7016	1297987200
17406	3993	1297987200
17406	3995	1297987200
17406	4794	1297987200
17406	5079	1297987200
17406	6435	1297987200
18098	2578	1297987200
18947	5438	1297987200
19308	5289	1297987200
19602	302	1297987200
19887	5592	1297987200
20698	5168	1297987200
20797	3556	1297987200
20842	6548	1297987200
2925	1162	1298073600
3459	6726	1298073600
6069	4881	1298073600
8706	403	1298073600
8999	5987	1298073600
9364	6727	1298073600
9685	1703	1298073600
14100	6186	1298073600
14781	5273	1298073600
14975	4554	1298073600
15144	288	1298073600
15144	2704	1298073600
19479	3224	1298073600
19479	4829	1298073600
20651	2745	1298073600
22231	868	1298073600
341	1349	1298160000
2147	1834	1298160000
4341	6079	1298160000
5122	5182	1298160000
5122	5528	1298160000
8440	6020	1298160000
12721	5895	1298160000
13499	6493	1298160000
17789	1248	1298160000
17875	1980	1298160000
17875	2762	1298160000
17875	6251	1298160000
17875	6299	1298160000
18276	4496	1298160000
21625	379	1298160000
256	331	1298246400
256	2555	1298246400
256	4217	1298246400
2203	2781	1298246400
2203	2793	1298246400
2203	6743	1298246400
4761	6296	1298246400
5653	3417	1298246400
11064	6997	1298246400
18075	126	1298246400
18075	130	1298246400
18169	1713	1298246400
18414	94	1298246400
18951	243	1298246400
19325	379	1298246400
19654	4405	1298246400
19654	5705	1298246400
19654	7355	1298246400
20459	351	1298246400
20936	1179	1298246400
21088	239	1298246400
21088	240	1298246400
21088	589	1298246400
21180	6194	1298246400
1221	177	1298332800
1511	4345	1298332800
3137	2758	1298332800
4000	5769	1298332800
4693	336	1298332800
4693	7344	1298332800
5274	4846	1298332800
7649	3219	1298332800
7649	3224	1298332800
7649	7448	1298332800
8291	3406	1298332800
11948	2891	1298332800
14952	5908	1298332800
17356	3632	1298332800
17373	3668	1298332800
19755	2475	1298332800
19755	4599	1298332800
21554	331	1298332800
21835	1976	1298332800
21835	2413	1298332800
21835	5159	1298332800
21837	5421	1298332800
104	6433	1298419200
871	2737	1298419200
3512	6152	1298419200
6345	426	1298419200
6385	5488	1298419200
6650	3097	1298419200
7664	6727	1298419200
8521	4690	1298419200
8877	4619	1298419200
9054	6433	1298419200
10325	6115	1298419200
10933	5380	1298419200
12489	6849	1298419200
13853	6435	1298419200
13853	6727	1298419200
14393	5299	1298419200
16139	1516	1298419200
16349	2209	1298419200
16349	6397	1298419200
16946	3785	1298419200
18457	534	1298419200
18667	6727	1298419200
19937	6727	1298419200
20065	6849	1298419200
20541	5223	1298419200
20698	2319	1298419200
20712	5168	1298419200
21189	6727	1298419200
38	6849	1298505600
1015	5761	1298505600
1617	3624	1298505600
1617	5255	1298505600
1617	5256	1298505600
3500	6252	1298505600
5906	5841	1298505600
5962	6402	1298505600
7270	2139	1298505600
7782	6727	1298505600
7889	2235	1298505600
7889	2268	1298505600
8459	6849	1298505600
9114	1024	1298505600
9914	404	1298505600
10840	6727	1298505600
10888	781	1298505600
10888	783	1298505600
10888	784	1298505600
10888	792	1298505600
10888	1009	1298505600
10888	1037	1298505600
10888	1069	1298505600
10888	1268	1298505600
10888	5717	1298505600
11028	3669	1298505600
11776	5343	1298505600
11907	6920	1298505600
13518	6776	1298505600
13901	1728	1298505600
15854	2921	1298505600
16659	2861	1298505600
16659	6471	1298505600
16659	6472	1298505600
17399	6581	1298505600
19807	5176	1298505600
20442	6849	1298505600
20494	3746	1298505600
20994	4650	1298505600
21314	1566	1298505600
21499	664	1298505600
305	2367	1298592000
659	5427	1298592000
1006	688	1298592000
1513	5404	1298592000
4505	153	1298592000
4686	825	1298592000
4686	4121	1298592000
8371	3892	1298592000
8877	5191	1298592000
9224	4636	1298592000
12361	891	1298592000
14462	3816	1298592000
14462	3817	1298592000
14462	3818	1298592000
14462	4764	1298592000
14462	6263	1298592000
15569	3330	1298592000
15569	5160	1298592000
15606	675	1298592000
15606	1651	1298592000
16681	6972	1298592000
18485	6849	1298592000
20506	945	1298592000
915	5190	1298678400
2346	2240	1298678400
4121	4465	1298678400
5304	1978	1298678400
5511	2671	1298678400
5511	2869	1298678400
5511	6448	1298678400
7036	192	1298678400
8972	3157	1298678400
9163	5325	1298678400
9284	6849	1298678400
10415	607	1298678400
11354	7133	1298678400
12385	6587	1298678400
14065	325	1298678400
14065	2781	1298678400
14122	2785	1298678400
15268	2606	1298678400
15268	3540	1298678400
15268	4824	1298678400
15268	5105	1298678400
15917	4465	1298678400
18558	3322	1298678400
305	114	1298764800
952	1424	1298764800
2101	2329	1298764800
2436	4861	1298764800
3036	4384	1298764800
4128	2560	1298764800
4570	2254	1298764800
7539	6344	1298764800
7539	6762	1298764800
7730	1359	1298764800
8349	5040	1298764800
11064	393	1298764800
11206	3152	1298764800
11277	6163	1298764800
11277	6727	1298764800
12193	3297	1298764800
14975	191	1298764800
14975	688	1298764800
16249	6870	1298764800
16351	2435	1298764800
17789	4231	1298764800
17789	4902	1298764800
18870	567	1298764800
19117	4787	1298764800
20396	2262	1298764800
21209	2217	1298764800
2491	1178	1298851200
2909	6866	1298851200
6147	2860	1298851200
