user_id	item_id	time
18650	5307	1323129600
65	6606	1323216000
199	1292	1323216000
199	3932	1323216000
199	3956	1323216000
275	6928	1323216000
791	1827	1323216000
791	2167	1323216000
1267	4188	1323216000
2422	7020	1323216000
2533	4856	1323216000
4135	6036	1323216000
4711	372	1323216000
5308	1664	1323216000
5308	4662	1323216000
5308	7233	1323216000
5434	6899	1323216000
5524	3456	1323216000
5865	388	1323216000
6267	7546	1323216000
7262	1755	1323216000
8141	7091	1323216000
9074	6589	1323216000
9398	5895	1323216000
9500	5354	1323216000
9786	5862	1323216000
10299	4039	1323216000
11384	7273	1323216000
13769	406	1323216000
14334	7706	1323216000
14705	7746	1323216000
16185	7748	1323216000
16317	996	1323216000
16317	2013	1323216000
17013	803	1323216000
17013	1764	1323216000
17013	2315	1323216000
17524	373	1323216000
17524	4529	1323216000
18207	5332	1323216000
18432	358	1323216000
905	5806	1323302400
1037	732	1323302400
1281	9409	1323302400
1537	8200	1323302400
1636	7525	1323302400
3012	7511	1323302400
3483	7274	1323302400
3483	7384	1323302400
3483	7385	1323302400
3797	7692	1323302400
4984	642	1323302400
4984	1782	1323302400
4984	3218	1323302400
5395	6905	1323302400
5425	5113	1323302400
5762	7513	1323302400
6133	6245	1323302400
6614	2893	1323302400
6915	4329	1323302400
8568	7334	1323302400
8568	7746	1323302400
8568	7748	1323302400
8688	7463	1323302400
10753	5833	1323302400
11228	6907	1323302400
11228	7748	1323302400
11370	3869	1323302400
11557	643	1323302400
11557	758	1323302400
11557	971	1323302400
11557	1609	1323302400
11557	1632	1323302400
11557	1792	1323302400
11557	3352	1323302400
11557	4575	1323302400
11628	6911	1323302400
12335	897	1323302400
12885	5666	1323302400
14560	1202	1323302400
14560	4003	1323302400
14813	2168	1323302400
14878	5166	1323302400
15772	1124	1323302400
16317	2497	1323302400
16603	4598	1323302400
16603	7006	1323302400
17305	3402	1323302400
17305	7377	1323302400
17695	3461	1323302400
18434	6806	1323302400
19278	2737	1323302400
1080	6773	1323388800
1385	7746	1323388800
2260	1245	1323388800
2438	7690	1323388800
2976	7264	1323388800
3141	328	1323388800
3141	6586	1323388800
3525	7404	1323388800
3618	5796	1323388800
3978	7299	1323388800
4016	1117	1323388800
4016	6218	1323388800
4347	2461	1323388800
4347	3862	1323388800
4347	4942	1323388800
4347	6393	1323388800
4997	6645	1323388800
5083	771	1323388800
5083	4529	1323388800
5346	286	1323388800
5422	3452	1323388800
5528	6376	1323388800
6324	4252	1323388800
7171	4681	1323388800
7492	7021	1323388800
7620	7093	1323388800
7858	6251	1323388800
7875	7748	1323388800
7926	6045	1323388800
8734	1576	1323388800
11376	7524	1323388800
11792	1367	1323388800
12565	1918	1323388800
12565	6228	1323388800
12565	7843	1323388800
12928	770	1323388800
13591	7162	1323388800
13891	7338	1323388800
13906	3775	1323388800
14062	1336	1323388800
14062	2799	1323388800
14062	4897	1323388800
14144	6659	1323388800
14233	6806	1323388800
14354	679	1323388800
14364	4120	1323388800
14364	7923	1323388800
14703	2672	1323388800
14703	3956	1323388800
14703	5666	1323388800
15022	7280	1323388800
15888	6548	1323388800
16317	6636	1323388800
16477	1219	1323388800
16477	1926	1323388800
16477	3363	1323388800
16477	6070	1323388800
17013	5769	1323388800
17364	1696	1323388800
17423	6214	1323388800
18039	5813	1323388800
18139	7501	1323388800
18630	7330	1323388800
18689	1968	1323388800
410	1403	1323475200
1333	2994	1323475200
1838	6907	1323475200
1838	7295	1323475200
3618	5079	1323475200
3712	6344	1323475200
4115	7748	1323475200
4765	4205	1323475200
4909	5625	1323475200
5317	149	1323475200
6439	6426	1323475200
6931	3216	1323475200
8348	7061	1323475200
8993	5271	1323475200
9135	3926	1323475200
9135	5139	1323475200
9969	5436	1323475200
10300	3771	1323475200
10593	264	1323475200
10593	1136	1323475200
11059	906	1323475200
11059	1136	1323475200
11059	1300	1323475200
11059	2829	1323475200
11729	1221	1323475200
11729	2197	1323475200
12253	10527	1323475200
12395	7197	1323475200
12395	7466	1323475200
12395	7702	1323475200
12467	7528	1323475200
13300	7003	1323475200
13322	6736	1323475200
13605	6560	1323475200
13758	3658	1323475200
15005	7011	1323475200
16053	5706	1323475200
16329	7334	1323475200
17826	7228	1323475200
17826	7233	1323475200
17826	7234	1323475200
17841	813	1323475200
19228	6105	1323475200
251	6106	1323561600
495	7254	1323561600
1899	2671	1323561600
2022	7633	1323561600
4331	7518	1323561600
4737	2308	1323561600
5003	2317	1323561600
5244	7527	1323561600
5774	7746	1323561600
5952	5338	1323561600
6548	3862	1323561600
6719	5735	1323561600
6981	7600	1323561600
7613	890	1323561600
7613	6843	1323561600
7613	7205	1323561600
7769	1360	1323561600
7769	4215	1323561600
7975	8205	1323561600
9028	4403	1323561600
9393	4071	1323561600
9813	2355	1323561600
9813	6700	1323561600
10368	5406	1323561600
10593	5600	1323561600
10820	7748	1323561600
10947	7477	1323561600
10947	7581	1323561600
11293	7498	1323561600
11600	3333	1323561600
11600	6488	1323561600
12366	5756	1323561600
12366	6528	1323561600
12366	6948	1323561600
12462	3165	1323561600
12828	7331	1323561600
12828	7376	1323561600
13594	2170	1323561600
14144	7225	1323561600
14180	290	1323561600
14180	1471	1323561600
14180	2461	1323561600
14305	4973	1323561600
16092	8146	1323561600
16567	7746	1323561600
16567	7748	1323561600
16660	2014	1323561600
17013	1721	1323561600
17013	1802	1323561600
17013	3786	1323561600
17091	7737	1323561600
17399	5452	1323561600
17408	7746	1323561600
17667	7746	1323561600
17669	97	1323561600
17669	1213	1323561600
18136	593	1323561600
18207	3861	1323561600
18357	1331	1323561600
18357	6833	1323561600
18957	701	1323561600
19096	7689	1323561600
359	7361	1323648000
645	6180	1323648000
893	2846	1323648000
893	6851	1323648000
1144	7399	1323648000
1144	7404	1323648000
1886	2037	1323648000
1886	3525	1323648000
2465	1414	1323648000
2465	6357	1323648000
2465	7891	1323648000
2500	7748	1323648000
3225	6922	1323648000
3607	5611	1323648000
4711	185	1323648000
5103	7511	1323648000
5674	202	1323648000
6891	6479	1323648000
6891	7497	1323648000
8394	82	1323648000
8649	2417	1323648000
8649	2967	1323648000
8665	3561	1323648000
9020	34	1323648000
9365	6339	1323648000
10299	5948	1323648000
10569	7746	1323648000
11219	1570	1323648000
11219	7260	1323648000
11356	7748	1323648000
11370	2891	1323648000
12333	5626	1323648000
12503	4288	1323648000
12678	7471	1323648000
12770	7421	1323648000
13017	6096	1323648000
13901	1987	1323648000
13901	3376	1323648000
14347	1280	1323648000
14741	7746	1323648000
15061	395	1323648000
15515	1189	1323648000
15579	4391	1323648000
15950	1646	1323648000
15973	6205	1323648000
16481	4637	1323648000
16603	2994	1323648000
16603	4707	1323648000
17013	5681	1323648000
17114	1368	1323648000
17114	1575	1323648000
17114	2952	1323648000
17138	7748	1323648000
17466	3968	1323648000
17466	7306	1323648000
18263	2031	1323648000
18263	2820	1323648000
18263	4184	1323648000
18306	5342	1323648000
18367	3392	1323648000
18367	3862	1323648000
18884	7220	1323648000
787	7620	1323734400
1475	1300	1323734400
2694	7251	1323734400
3206	7955	1323734400
3242	7513	1323734400
3728	5985	1323734400
4519	7513	1323734400
5499	7018	1323734400
5894	3260	1323734400
5894	4227	1323734400
5894	7487	1323734400
6133	5831	1323734400
6202	7746	1323734400
6202	7750	1323734400
7101	2972	1323734400
7409	590	1323734400
7409	3889	1323734400
7440	5522	1323734400
7534	7620	1323734400
7656	2111	1323734400
7656	3416	1323734400
7996	6806	1323734400
8182	7197	1323734400
8182	7463	1323734400
9847	729	1323734400
9847	2612	1323734400
9847	5831	1323734400
9847	7666	1323734400
10080	1701	1323734400
10705	6205	1323734400
11219	1410	1323734400
11219	2069	1323734400
11219	2114	1323734400
11219	2576	1323734400
11228	6777	1323734400
11557	230	1323734400
11557	898	1323734400
11557	3074	1323734400
11557	4083	1323734400
12106	5354	1323734400
12901	3196	1323734400
13661	2244	1323734400
13878	6539	1323734400
13912	7705	1323734400
14545	7748	1323734400
15778	7350	1323734400
16325	7515	1323734400
16386	2997	1323734400
16386	2998	1323734400
16386	2999	1323734400
16386	3551	1323734400
16649	1238	1323734400
16654	7746	1323734400
17118	6629	1323734400
17118	7334	1323734400
17246	971	1323734400
17327	6360	1323734400
17374	7404	1323734400
17768	7746	1323734400
18096	7746	1323734400
18306	597	1323734400
18519	4661	1323734400
18770	7746	1323734400
18940	3568	1323734400
399	2988	1323820800
1102	392	1323820800
1135	2460	1323820800
1135	2994	1323820800
1135	4031	1323820800
1604	7019	1323820800
1604	7748	1323820800
2088	5357	1323820800
2088	5370	1323820800
2310	1145	1323820800
2444	4648	1323820800
3022	1721	1323820800
3022	5765	1323820800
3928	3635	1323820800
3973	3294	1323820800
4622	5359	1323820800
4854	7404	1323820800
4999	1591	1323820800
4999	5009	1323820800
5159	8329	1323820800
5163	6345	1323820800
5618	1919	1323820800
5618	5369	1323820800
5618	6911	1323820800
5925	1216	1323820800
6052	34	1323820800
6125	4634	1323820800
6210	6918	1323820800
6403	7748	1323820800
6604	7821	1323820800
6894	7501	1323820800
7014	6235	1323820800
7279	7746	1323820800
7802	7261	1323820800
7893	97	1323820800
7893	98	1323820800
7893	4120	1323820800
7893	4498	1323820800
7893	4499	1323820800
7930	7748	1323820800
8461	7748	1323820800
9405	828	1323820800
9718	2228	1323820800
9786	2042	1323820800
9811	4154	1323820800
9830	552	1323820800
9830	4757	1323820800
9847	568	1323820800
9847	2156	1323820800
9847	2659	1323820800
10257	3434	1323820800
10950	2683	1323820800
10950	6498	1323820800
11258	5733	1323820800
11557	2452	1323820800
12222	7019	1323820800
12955	3341	1323820800
12955	7009	1323820800
15405	7034	1323820800
15968	7592	1323820800
16831	5103	1323820800
17575	6734	1323820800
17850	7330	1323820800
18243	1996	1323820800
18610	258	1323820800
18610	473	1323820800
18610	1930	1323820800
18610	2067	1323820800
18610	4046	1323820800
18610	4070	1323820800
18610	4243	1323820800
18610	6412	1323820800
18634	34	1323820800
18762	3299	1323820800
18763	5404	1323820800
18763	6094	1323820800
18892	1821	1323820800
18892	6789	1323820800
19013	6217	1323820800
19143	5209	1323820800
19143	7504	1323820800
19192	7746	1323820800
19228	3626	1323820800
19228	3867	1323820800
19278	7746	1323820800
353	6824	1323907200
529	6550	1323907200
787	6209	1323907200
1654	3868	1323907200
1654	6935	1323907200
1804	5372	1323907200
1804	6983	1323907200
1838	4170	1323907200
2054	6854	1323907200
2054	7336	1323907200
2304	7776	1323907200
3026	7678	1323907200
3973	2136	1323907200
3973	4609	1323907200
4711	984	1323907200
4724	7349	1323907200
4881	1035	1323907200
5159	5231	1323907200
5159	6109	1323907200
5303	4687	1323907200
5346	1061	1323907200
5346	3307	1323907200
5346	3960	1323907200
5346	5451	1323907200
5625	7620	1323907200
5632	7375	1323907200
6967	5451	1323907200
6967	7143	1323907200
7475	6732	1323907200
7903	7497	1323907200
7942	3283	1323907200
8282	8140	1323907200
9385	7748	1323907200
9598	7748	1323907200
9863	7575	1323907200
10257	5230	1323907200
10257	5770	1323907200
10257	5771	1323907200
10327	2556	1323907200
10327	3900	1323907200
10336	7620	1323907200
10666	3265	1323907200
10892	6936	1323907200
10892	7983	1323907200
11398	7021	1323907200
12173	7011	1323907200
12173	7019	1323907200
12173	7746	1323907200
12514	4438	1323907200
12514	4439	1323907200
12514	4941	1323907200
12514	5666	1323907200
12514	6335	1323907200
13774	7533	1323907200
14000	6806	1323907200
14000	7748	1323907200
14312	7746	1323907200
14849	7746	1323907200
15347	6970	1323907200
15406	7012	1323907200
15414	7746	1323907200
15609	6227	1323907200
15773	7399	1323907200
16567	7012	1323907200
16836	7748	1323907200
17013	418	1323907200
17013	4896	1323907200
17339	7273	1323907200
18138	7675	1323907200
18243	2615	1323907200
18243	5260	1323907200
18286	2417	1323907200
18505	7620	1323907200
18542	3280	1323907200
18542	4947	1323907200
18763	3778	1323907200
19228	2616	1323907200
19236	7011	1323907200
19244	7908	1323907200
156	3016	1323993600
432	241	1323993600
432	261	1323993600
432	2547	1323993600
1304	34	1323993600
2757	616	1323993600
3907	953	1323993600
5395	7617	1323993600
8399	8184	1323993600
8399	8186	1323993600
8399	8187	1323993600
8399	8220	1323993600
8399	8221	1323993600
8682	4637	1323993600
8977	3529	1323993600
10506	4924	1323993600
10775	7600	1323993600
10810	6208	1323993600
10828	3843	1323993600
11059	615	1323993600
11059	683	1323993600
11059	809	1323993600
11059	2016	1323993600
11059	4000	1323993600
11071	6980	1323993600
11557	532	1323993600
11557	863	1323993600
11557	1265	1323993600
11557	1562	1323993600
11557	3945	1323993600
11557	4260	1323993600
11623	6792	1323993600
11623	7419	1323993600
12395	7469	1323993600
12619	6341	1323993600
13651	4706	1323993600
14119	7702	1323993600
15287	4098	1323993600
15287	4289	1323993600
15287	4777	1323993600
15287	7095	1323993600
16338	3153	1323993600
16338	5583	1323993600
17327	5614	1323993600
18484	7572	1323993600
18802	5332	1323993600
18802	5365	1323993600
19075	8186	1323993600
172	1425	1324080000
432	21	1324080000
432	168	1324080000
432	229	1324080000
432	230	1324080000
432	237	1324080000
432	257	1324080000
432	1434	1324080000
432	2366	1324080000
432	3273	1324080000
432	3689	1324080000
432	4065	1324080000
432	4210	1324080000
432	5162	1324080000
517	7781	1324080000
1048	81	1324080000
1660	7528	1324080000
2255	7327	1324080000
2533	701	1324080000
2533	2600	1324080000
4677	7054	1324080000
4677	7462	1324080000
4814	1800	1324080000
4814	2878	1324080000
6564	2355	1324080000
6564	2808	1324080000
6595	7497	1324080000
7724	7044	1324080000
9509	5347	1324080000
9509	6417	1324080000
9509	6420	1324080000
10257	5776	1324080000
11045	5797	1324080000
11915	174	1324080000
11915	236	1324080000
11915	568	1324080000
11915	1423	1324080000
11915	1702	1324080000
11915	3451	1324080000
11915	4170	1324080000
11915	6020	1324080000
12101	6606	1324080000
13685	3307	1324080000
14086	1617	1324080000
14086	2135	1324080000
14086	5185	1324080000
14777	7435	1324080000
15410	7495	1324080000
16760	2460	1324080000
16760	2652	1324080000
16760	4039	1324080000
16780	4877	1324080000
17198	4547	1324080000
17618	4260	1324080000
18156	2904	1324080000
18226	2263	1324080000
18226	4405	1324080000
18243	4668	1324080000
18267	3132	1324080000
18267	3228	1324080000
18267	4907	1324080000
18267	5567	1324080000
18267	7258	1324080000
19015	3873	1324080000
19333	3372	1324080000
280	172	1324166400
432	2580	1324166400
432	3281	1324166400
432	3916	1324166400
432	6070	1324166400
934	4002	1324166400
2346	6624	1324166400
4019	593	1324166400
4967	7462	1324166400
7029	4059	1324166400
8170	6873	1324166400
8993	4072	1324166400
9129	3274	1324166400
9510	4345	1324166400
9510	4610	1324166400
9510	4924	1324166400
10572	1291	1324166400
10641	6401	1324166400
10814	7735	1324166400
12678	7025	1324166400
12678	7467	1324166400
13594	6000	1324166400
13899	4485	1324166400
13950	6606	1324166400
14967	7691	1324166400
15476	7261	1324166400
15690	7692	1324166400
17013	259	1324166400
17823	8185	1324166400
17823	8220	1324166400
18207	7235	1324166400
18243	824	1324166400
18243	4012	1324166400
18582	7083	1324166400
18845	4255	1324166400
19297	4325	1324166400
432	3603	1324252800
529	6242	1324252800
672	5338	1324252800
672	7535	1324252800
1027	7635	1324252800
1082	1223	1324252800
1134	2836	1324252800
1282	2012	1324252800
2048	7477	1324252800
2048	7581	1324252800
2135	8093	1324252800
2156	29	1324252800
2156	568	1324252800
2156	615	1324252800
2156	664	1324252800
2156	665	1324252800
2156	732	1324252800
2156	733	1324252800
2156	1265	1324252800
2156	1655	1324252800
2156	1795	1324252800
2156	2097	1324252800
2156	2124	1324252800
2156	2166	1324252800
2156	2288	1324252800
2156	2461	1324252800
2156	2615	1324252800
2156	3178	1324252800
2156	3294	1324252800
2156	3305	1324252800
2156	3742	1324252800
2156	3982	1324252800
2156	4251	1324252800
2156	6551	1324252800
2156	7329	1324252800
2189	2182	1324252800
2547	7572	1324252800
2604	2584	1324252800
2881	996	1324252800
2881	4763	1324252800
2881	5485	1324252800
3316	299	1324252800
3332	4485	1324252800
3638	35	1324252800
3794	7678	1324252800
4036	3859	1324252800
4053	1259	1324252800
4053	2228	1324252800
4053	2460	1324252800
4070	4669	1324252800
4866	29	1324252800
4866	1844	1324252800
4866	2125	1324252800
4866	4563	1324252800
5813	7611	1324252800
5851	5396	1324252800
6189	6863	1324252800
6376	1036	1324252800
6755	1438	1324252800
6755	6497	1324252800
6854	137	1324252800
6854	804	1324252800
6854	1601	1324252800
7342	7334	1324252800
7717	7399	1324252800
7897	4926	1324252800
8324	6153	1324252800
8707	3178	1324252800
9993	3359	1324252800
9993	4667	1324252800
9993	6296	1324252800
9993	7300	1324252800
10066	1652	1324252800
10797	945	1324252800
10797	6701	1324252800
11002	6243	1324252800
11457	7553	1324252800
11729	1016	1324252800
12150	1592	1324252800
12526	1703	1324252800
12568	3793	1324252800
12568	6393	1324252800
13067	6870	1324252800
13071	6765	1324252800
13442	2506	1324252800
13583	3377	1324252800
13583	5325	1324252800
14477	2417	1324252800
14477	3312	1324252800
14621	3817	1324252800
15200	2120	1324252800
15333	473	1324252800
15333	2004	1324252800
15333	5610	1324252800
15333	5785	1324252800
15333	5934	1324252800
15353	1963	1324252800
15353	6804	1324252800
15772	5009	1324252800
16034	5311	1324252800
16100	6241	1324252800
16160	3024	1324252800
16160	6159	1324252800
16237	3487	1324252800
16799	342	1324252800
17013	2264	1324252800
17327	4239	1324252800
17396	7254	1324252800
18021	34	1324252800
19134	7446	1324252800
19344	6205	1324252800
1825	353	1324339200
1825	416	1324339200
1825	2023	1324339200
1825	3399	1324339200
1825	3587	1324339200
1825	3983	1324339200
1825	6642	1324339200
1825	7514	1324339200
1899	6482	1324339200
2102	435	1324339200
2102	439	1324339200
2156	1117	1324339200
2156	1934	1324339200
2156	2463	1324339200
2156	2464	1324339200
2156	2471	1324339200
2156	2631	1324339200
2156	2682	1324339200
2156	2986	1324339200
2156	3696	1324339200
2156	3838	1324339200
2156	3861	1324339200
2156	3862	1324339200
2156	3863	1324339200
2156	4677	1324339200
2156	4729	1324339200
2156	5354	1324339200
2156	5371	1324339200
2156	6218	1324339200
2156	6221	1324339200
2156	6392	1324339200
2683	5663	1324339200
3075	7990	1324339200
3464	3347	1324339200
3774	1476	1324339200
4201	7321	1324339200
4325	7679	1324339200
4424	4734	1324339200
4652	3689	1324339200
4858	2006	1324339200
5171	3696	1324339200
5171	4342	1324339200
5331	7330	1324339200
6018	2907	1324339200
6548	1934	1324339200
7014	2650	1324339200
7014	4340	1324339200
7014	4857	1324339200
7014	5248	1324339200
7014	5730	1324339200
7014	6126	1324339200
7014	7745	1324339200
7470	4941	1324339200
7570	2947	1324339200
8010	285	1324339200
9195	5550	1324339200
9847	841	1324339200
9847	2067	1324339200
10106	1993	1324339200
10106	2031	1324339200
10106	2847	1324339200
10255	2543	1324339200
10305	5646	1324339200
10426	1563	1324339200
10520	6252	1324339200
10792	7748	1324339200
10795	7679	1324339200
11348	3238	1324339200
11348	4075	1324339200
11348	6049	1324339200
12011	6734	1324339200
12639	1362	1324339200
12639	3629	1324339200
12639	7096	1324339200
13404	3812	1324339200
14607	6841	1324339200
14895	5254	1324339200
14942	7695	1324339200
15813	5966	1324339200
15872	7748	1324339200
16285	2594	1324339200
16285	6885	1324339200
18267	737	1324339200
18286	4190	1324339200
18775	620	1324339200
18775	1563	1324339200
18775	3272	1324339200
18775	3363	1324339200
18775	5278	1324339200
18775	5440	1324339200
18775	5505	1324339200
406	6506	1324425600
1318	2416	1324425600
1327	7746	1324425600
2156	25	1324425600
2156	1069	1324425600
2156	1812	1324425600
2156	1899	1324425600
2156	1987	1324425600
2156	2641	1324425600
2156	3113	1324425600
2156	3352	1324425600
2156	3769	1324425600
2156	5339	1324425600
2156	5912	1324425600
2156	6160	1324425600
2156	6412	1324425600
2156	6668	1324425600
2156	7794	1324425600
2240	3377	1324425600
3139	5339	1324425600
3284	2544	1324425600
3284	2880	1324425600
3284	6721	1324425600
3284	6802	1324425600
3618	3694	1324425600
3913	4987	1324425600
3913	6670	1324425600
4036	6992	1324425600
4238	7324	1324425600
4238	8634	1324425600
5038	2968	1324425600
5038	6949	1324425600
6376	2994	1324425600
6645	620	1324425600
6645	7513	1324425600
6782	2163	1324425600
7570	4958	1324425600
7954	7012	1324425600
9565	7746	1324425600
9847	1488	1324425600
9848	6414	1324425600
9848	7469	1324425600
10716	2651	1324425600
10892	2166	1324425600
12222	7746	1324425600
12513	7746	1324425600
13354	7273	1324425600
13354	7274	1324425600
13851	370	1324425600
14075	7243	1324425600
15556	7453	1324425600
15983	2575	1324425600
16549	6209	1324425600
16644	5276	1324425600
16759	2287	1324425600
16799	7238	1324425600
16881	6008	1324425600
17035	4285	1324425600
17243	2509	1324425600
17243	3337	1324425600
17327	6369	1324425600
17683	2056	1324425600
18133	7510	1324425600
18211	5536	1324425600
18603	7748	1324425600
19186	1869	1324425600
897	7679	1324512000
1193	4128	1324512000
2087	34	1324512000
2130	7748	1324512000
2132	5105	1324512000
2325	7278	1324512000
2880	7347	1324512000
3913	4990	1324512000
3913	4991	1324512000
3913	5056	1324512000
3913	5089	1324512000
3913	5090	1324512000
3913	5352	1324512000
3913	5717	1324512000
3913	5718	1324512000
3913	5719	1324512000
3913	5843	1324512000
3913	6232	1324512000
3913	6265	1324512000
3913	6266	1324512000
3913	6957	1324512000
3913	6999	1324512000
3913	7000	1324512000
5079	7359	1324512000
5244	6734	1324512000
5273	6602	1324512000
6135	7528	1324512000
6135	7746	1324512000
6420	7620	1324512000
6548	1425	1324512000
6668	1628	1324512000
6668	2933	1324512000
6668	3763	1324512000
7112	6732	1324512000
7256	7678	1324512000
7256	8199	1324512000
9119	3599	1324512000
9119	7070	1324512000
9119	7099	1324512000
9218	5325	1324512000
9430	7330	1324512000
9744	2081	1324512000
9744	5380	1324512000
9744	5384	1324512000
9744	6968	1324512000
9744	7546	1324512000
9744	7760	1324512000
9786	6301	1324512000
9860	1117	1324512000
10253	4673	1324512000
10298	7283	1324512000
10506	7746	1324512000
10762	2321	1324512000
10762	6221	1324512000
11729	2073	1324512000
11784	3352	1324512000
12381	7748	1324512000
13221	7336	1324512000
13221	7746	1324512000
15029	7003	1324512000
16564	7703	1324512000
16966	7689	1324512000
17013	4464	1324512000
17013	4912	1324512000
18567	841	1324512000
18567	4260	1324512000
18567	4763	1324512000
18567	5373	1324512000
18612	7377	1324512000
19320	7748	1324512000
19348	3258	1324512000
19359	7748	1324512000
411	7494	1324598400
1621	4160	1324598400
2156	290	1324598400
2156	434	1324598400
2156	593	1324598400
2156	1697	1324598400
2156	1753	1324598400
2156	2134	1324598400
2156	2395	1324598400
2156	2460	1324598400
2156	2646	1324598400
2156	4821	1324598400
2156	4974	1324598400
2156	6369	1324598400
2156	7429	1324598400
2803	4179	1324598400
3332	5231	1324598400
3913	6396	1324598400
3955	3814	1324598400
3955	4591	1324598400
4778	1770	1324598400
4814	7955	1324598400
5645	3890	1324598400
6931	5112	1324598400
7349	7746	1324598400
7349	7748	1324598400
10022	1946	1324598400
10022	2081	1324598400
10022	2639	1324598400
10257	3035	1324598400
10257	4435	1324598400
10257	4437	1324598400
10257	6425	1324598400
11059	2600	1324598400
11059	2615	1324598400
11059	2964	1324598400
13617	1434	1324598400
13782	4914	1324598400
14588	876	1324598400
15725	6563	1324598400
16285	8150	1324598400
16951	1222	1324598400
16951	2136	1324598400
16951	2175	1324598400
16951	3305	1324598400
16951	4578	1324598400
17692	6506	1324598400
18042	6595	1324598400
18042	6596	1324598400
18802	4260	1324598400
634	1949	1324684800
730	7079	1324684800
730	7253	1324684800
1212	7513	1324684800
2455	149	1324684800
2525	4389	1324684800
2525	6312	1324684800
3017	154	1324684800
3017	3626	1324684800
3017	5008	1324684800
3457	1795	1324684800
3478	4024	1324684800
3597	703	1324684800
4152	7302	1324684800
4306	5542	1324684800
4796	5702	1324684800
6094	3216	1324684800
8344	6221	1324684800
9813	7358	1324684800
10801	5956	1324684800
12045	4819	1324684800
12610	482	1324684800
12610	5644	1324684800
12731	6820	1324684800
12731	7724	1324684800
15066	7681	1324684800
15261	7546	1324684800
15677	4677	1324684800
15923	6351	1324684800
15923	6948	1324684800
15923	7206	1324684800
17219	3469	1324684800
399	2658	1324771200
399	4648	1324771200
399	7235	1324771200
403	5455	1324771200
410	7177	1324771200
451	5207	1324771200
493	5816	1324771200
493	6960	1324771200
493	7592	1324771200
497	1792	1324771200
497	2129	1324771200
497	2968	1324771200
497	3299	1324771200
497	3305	1324771200
1194	3300	1324771200
1284	1209	1324771200
1697	6225	1324771200
1780	5666	1324771200
1804	6733	1324771200
1998	7079	1324771200
1998	7272	1324771200
2141	3299	1324771200
2141	6780	1324771200
2322	134	1324771200
2347	7088	1324771200
2596	3111	1324771200
2809	158	1324771200
3021	7254	1324771200
3021	8199	1324771200
3142	158	1324771200
3597	2195	1324771200
3631	1136	1324771200
3631	1829	1324771200
3631	1982	1324771200
3631	2417	1324771200
3928	2424	1324771200
3928	3163	1324771200
3928	5277	1324771200
4002	6549	1324771200
4129	482	1324771200
4434	2042	1324771200
4434	2102	1324771200
4640	6732	1324771200
4714	7547	1324771200
4945	1832	1324771200
4945	3253	1324771200
5244	4488	1324771200
5244	6826	1324771200
5244	7510	1324771200
5244	7560	1324771200
5244	7572	1324771200
5244	7703	1324771200
5424	7274	1324771200
5521	3294	1324771200
5645	2716	1324771200
5781	7404	1324771200
5931	6362	1324771200
6612	4729	1324771200
6612	4763	1324771200
6612	5332	1324771200
6612	6221	1324771200
6612	6907	1324771200
6612	7378	1324771200
6643	1360	1324771200
6931	7513	1324771200
6979	6235	1324771200
6979	7006	1324771200
7101	3196	1324771200
7101	5780	1324771200
7155	1971	1324771200
7155	11424	1324771200
7165	1888	1324771200
7922	6410	1324771200
8004	5201	1324771200
8873	158	1324771200
9031	6836	1324771200
9853	725	1324771200
10450	4719	1324771200
10901	7533	1324771200
11258	8195	1324771200
11319	2096	1324771200
11436	4805	1324771200
11477	2716	1324771200
12081	3445	1324771200
12081	4769	1324771200
12091	803	1324771200
12091	4919	1324771200
12091	7753	1324771200
12639	220	1324771200
12673	1971	1324771200
13025	6806	1324771200
13770	6758	1324771200
13824	6412	1324771200
14032	3322	1324771200
14664	2694	1324771200
14959	658	1324771200
15003	5555	1324771200
15003	7042	1324771200
15003	7496	1324771200
15207	3456	1324771200
15207	5773	1324771200
15207	8219	1324771200
15711	2136	1324771200
15711	4509	1324771200
15711	4973	1324771200
15711	7006	1324771200
15923	91	1324771200
15923	6327	1324771200
15923	7210	1324771200
15968	7272	1324771200
16038	7000	1324771200
16077	4464	1324771200
17013	2898	1324771200
17059	5511	1324771200
17091	158	1324771200
17341	2875	1324771200
18230	662	1324771200
18230	3645	1324771200
18230	5666	1324771200
18802	3392	1324771200
18973	1985	1324771200
18973	6840	1324771200
19001	2600	1324771200
493	1560	1324857600
493	2358	1324857600
672	1334	1324857600
672	1797	1324857600
672	2921	1324857600
674	3031	1324857600
855	2123	1324857600
855	4084	1324857600
855	5009	1324857600
855	7101	1324857600
1006	4212	1324857600
1006	5938	1324857600
1006	6792	1324857600
1006	7409	1324857600
1006	7579	1324857600
1006	7762	1324857600
1010	751	1324857600
1010	1719	1324857600
1010	2273	1324857600
1010	3113	1324857600
1208	2413	1324857600
1208	2433	1324857600
1208	2970	1324857600
1299	2413	1324857600
1300	7746	1324857600
1511	782	1324857600
1511	7600	1324857600
1654	7346	1324857600
1685	7003	1324857600
1835	1010	1324857600
1835	4623	1324857600
2304	4715	1324857600
2354	2532	1324857600
2354	2848	1324857600
2513	5211	1324857600
2700	5614	1324857600
2868	4707	1324857600
2868	5440	1324857600
2947	1231	1324857600
2947	5039	1324857600
3141	7006	1324857600
3196	3084	1324857600
3273	679	1324857600
3273	1136	1324857600
3273	2380	1324857600
